r;speaker;GOLER;;,,,,,,,,,,;;;;;;;;;;;
r;speaker;HUME;;,,,,,,,,,,;;;;;;;;;;;
XXXXXXXXXXX;;;;,,,,,,,,,,;;;;;;;;;;;
Democratic Presidential Candidates Debate at Drexel University in Philadelphia, Pennsylvania;;;;,,,,,,,,,;;;;;;;;;;;
Senator Joe Biden (DE); Senator Hillary Clinton (NY); Senator Christoper Dodd (CT); Former Senator John Edwards (NC); Representative Dennis Kucinich (OH); Senator Barack Obama (IL) and; Governor Bill Richardson (NM);;;;,,,,,,,,,,;;;;;
l;speaker;SEN. EDWARDS;;,,,,,,,,,,;;;;;;;;;;;
l;speaker;GOV. RICHARDSON;;,,,,,,,,,,;;;;;;;;;;;
l;speaker;SEN. DODD;;,,,,,,,,,,;;;;;;;;;;;
d;speaker;MR. RUSSERT;;,,,,,,,,,,;;;;;;;;;;;
l;speaker;SEN. CLINTON;;,,,,,,,,,,;;;;;;;;;;;
w;speaker;SEN. OBAMA;;,,,,,,,,,,;;;;;;;;;;;
d;speaker;MR. WILLIAMS;;,,,,,,,,,,;;;;;;;;;;;
l;speaker;REP. KUCINICH;;,,,,,,,,,,;;;;;;;;;;;
l;speaker;SEN. BIDEN;;,,,,,,,,,,;;;;;;;;;;;
XXXXXXXXXXX;;;;,,,,,,,,,,;;;;;;;;;;;
Democratic Presidential Candidates Debate at the University of Nevada in Las Vegas;;;;,,,,,,,,,,;;;;;;;;;;;
Senator Joe Biden (DE); Senator Hillary Clinton (NY); Senator Christoper Dodd (CT); Former Senator John Edwards (NC); Representative Dennis Kucinich (OH); Senator Barack Obama (IL) and; Governor Bill Richardson (NM);;;;,,,,,,,,,,;;;;;
d;speaker;LASHANNON SPENCER;;,,,,,,,,,,;;;;;;;;;;;
d;speaker;MS. SPENCER;;,,,,,,,,,,;;;;;;;;;;;
d;speaker;JUDY BAGLEY;;,,,,,,,,,,;;;;;;;;;;;
d;speaker;MS. BROWN;;,,,,,,,,,,;;;;;;;;;;;
l;speaker;SEN. BIDEN;;,,,,,,,,,,;;;;;;;;;;;
l;speaker;SEN. EDWARDS;;,,,,,,,,,,;;;;;;;;;;;
d;speaker;KHALIL KHAN;;,,,,,,,,,,;;;;;;;;;;;
d;speaker;FRANK PERCONTE;;,,,,,,,,,,;;;;;;;;;;;
d;speaker;MR. ROBERTS;;,,,,,,,,,,;;;;;;;;;;;
l;speaker;SEN. DODD;;,,,,,,,,,,;;;;;;;;;;;
l;speaker;SEN. CLINTON;;,,,,,,,,,,;;;;;;;;;;;
w;speaker;SEN. OBAMA;;,,,,,,,,,,;;;;;;;;;;;
d;speaker;CHRISTOPHER JACKSON;;,,,,,,,,,,;;;;;;;;;;;
l;speaker;REP. KUCINICH;;,,,,,,,,,,;;;;;;;;;;;
d;speaker;MR. BLITZER;;,,,,,,,,,,;;;;;;;;;;;
d;speaker;MS. MALVEAUX;;,,,,,,,,,,;;;;;;;;;;;
d;speaker;MS. BAGLEY;;,,,,,,,,,,;;;;;;;;;;;
d;speaker;JEANNIE JACKSON;;,,,,,,,,,,;;;;;;;;;;;
d;speaker;CATHERINE JACKSON;;,,,,,,,,,,;;;;;;;;;;;
l;speaker;GOV. RICHARDSON;;,,,,,,,,,,;;;;;;;;;;;
XXXXXXXXXXX;;;;,,,,,,,,,,;;;;;;;;;;;
Republican Presidential Candidates Debate at the Progress Energy Center for the Arts in St. Petersburg, Florida;;;;,,,,,,,,,;;;;;;;;;;;
Former Mayor Rudy Giuliani (New York City); Former Governor Mike Huckabee (AK); Representative Duncan Hunter (CA); Senator John McCain (AZ); Representative Ron Paul (TX); Former Governor Mitt Romney (MA); Representative Tom Tancredo (CO); and Former Senator Fred Thompson (TN);;;;,,,,,,,,,,;;;;
r;speaker;;;,,,,,,,,,,;;;;;;;;;;;
r;speaker;Nick Anderson as Dick Cheney cartoon character;;,,,,,,,,,,;;;;;;;;;;;
r;speaker;Sparky;;,,,,,,,,,,;;;;;;;;;;;
r;speaker;Questioner;;,,,,,,,,,,;;;;;;;;;;;
r;speaker;Cooper;;,,,,,,,,,,;;;;;;;;;;;
r;speaker;John King;;,,,,,,,,,,;;;;;;;;;;;
r;speaker;Borger;;,,,,,,,,,,;;;;;;;;;;;
r;speaker;Announcer;;,,,,,,,,,,;;;;;;;;;;;
l;speaker;Hunter;;,,,,,,,,,,;;;;;;;;;;;
r;speaker;Leroy Brooks;;,,,,,,,,,,;;;;;;;;;;;
r;speaker;Sam Garcia;;,,,,,,,,,,;;;;;;;;;;;
r;speaker;Eric Bentson;;,,,,,,,,,,;;;;;;;;;;;
l;speaker;Sen. Hillary Clinton;;,,,,,,,,,,;;;;;;;;;;;
r;speaker;Joseph;;,,,,,,,,,,;;;;;;;;;;;
r;speaker;Gloria Borger;;,,,,,,,,,,;;;;;;;;;;;
r;speaker;Dick Armey;;,,,,,,,,,,;;;;;;;;;;;
r;speaker;Schmoopsy;;,,,,,,,,,,;;;;;;;;;;;
l;speaker;Thompson;;,,,,,,,,,,;;;;;;;;;;;
r;speaker;Jay Fox;;,,,,,,,,,,;;;;;;;;;;;
r;speaker;Charlie Crist;;,,,,,,,,,,;;;;;;;;;;;
r;speaker;Governor Norquist;;,,,,,,,,,,;;;;;;;;;;;
r;speaker;Mark Strauss;;,,,,,,,,,,;;;;;;;;;;;
r;speaker;Florida Republican Party Chairman Jim Greer;;,,,,,,,,,,;;;;;;;;;;;
"r;speaker;""Actor as """"The Ghost of Richard Nixon"""""";;,,,,,,,,,,";;;;;;;;;;;;;;;
r;speaker;Anderson Cooper;;,,,,,,,,,,;;;;;;;;;;;
r;speaker;Gen. Chuck Yeager (USAF, Ret.);;,,,,,,,,,;;;;;;;;;;;
r;speaker;Jack Brooks;;,,,,,,,,,,;;;;;;;;;;;
r;speaker;Journey;;,,,,,,,,,,;;;;;;;;;;;
l;speaker;Giuliani;;,,,,,,,,,,;;;;;;;;;;;
r;speaker;Tyler Overman;;,,,,,,,,,,;;;;;;;;;;;
r;speaker;Michael Weitz;;,,,,,,,,,,;;;;;;;;;;;
r;speaker;Chris Nandor (singing);;,,,,,,,,,,;;;;;;;;;;;
r;speaker;Ashley;;,,,,,,,,,,;;;;;;;;;;;
r;speaker;Andrew Jones;;,,,,,,,,,,;;;;;;;;;;;
r;speaker;Adam Florzak;;,,,,,,,,,,;;;;;;;;;;;
r;speaker;Kerr;;,,,,,,,,,,;;;;;;;;;;;
r;speaker;Yasmin;;,,,,,,,,,,;;;;;;;;;;;
l;speaker;McCain;;,,,,,,,,,,;;;;;;;;;;;
r;speaker;Cooper (voice over);;,,,,,,,,,,;;;;;;;;;;;
r;speaker;Campbell;;,,,,,,,,,,;;;;;;;;;;;
r;speaker;Audience;;,,,,,,,,,,;;;;;;;;;;;
r;speaker;Andrew Fink;;,,,,,,,,,,;;;;;;;;;;;
r;speaker;David Cercone;;,,,,,,,,,,;;;;;;;;;;;
r;speaker;Ernie Nardi;;,,,,,,,,,,;;;;;;;;;;;
r;speaker;OTHERS;;,,,,,,,,,,;;;;;;;;;;;
r;speaker;Brigadier Gen. Keith Kerr (Ret.);;,,,,,,,,,,;;;;;;;;;;;
r;speaker;YouTube question;;,,,,,,,,,,;;;;;;;;;;;
r;speaker;David McMillan;;,,,,,,,,,,;;;;;;;;;;;
r;speaker;Steve Nielson;;,,,,,,,,,,;;;;;;;;;;;
r;speaker;Ted Faturos;;,,,,,,,,,,;;;;;;;;;;;
l;speaker;Clinton;;,,,,,,,,,,;;;;;;;;;;;
r;speaker;Chris Krul;;,,,,,,,,,,;;;;;;;;;;;
r;speaker;Ronald Lanham;;,,,,,,,,,,;;;;;;;;;;;
l;speaker;Romney;;,,,,,,,,,,;;;;;;;;;;;
r;speaker;Buzz Brockway;;,,,,,,,,,,;;;;;;;;;;;
l;speaker;Huckabee;;,,,,,,,,,,;;;;;;;;;;;
r;speaker;Weitz;;,,,,,,,,,,;;;;;;;;;;;
r;speaker;Snowman cartoon character;;,,,,,,,,,,;;;;;;;;;;;
r;speaker;UFO cartoon character;;,,,,,,,,,,;;;;;;;;;;;
l;speaker;Tancredo;;,,,,,,,,,,;;;;;;;;;;;
r;speaker;Dr. Hank Campbell;;,,,,,,,,,,;;;;;;;;;;;
l;speaker;Paul;;,,,,,,,,,,;;;;;;;;;;;
r;speaker;LeeAnn Anderson;;,,,,,,,,,,;;;;;;;;;;;
r;speaker;(Unknown);;,,,,,,,,,,;;;;;;;;;;;
r;speaker;Emily;;,,,,,,,,,,;;;;;;;;;;;
XXXXXXXXXXX;;;;,,,,,,,,,,;;;;;;;;;;;
Democratic Candidates' Radio Debate in Des Monies, Iowa;;;;,,,,,,,,,;;;;;;;;;;;
Senator Joe Biden (DE); Senator Hillary Clinton (NY); Senator Christoper Dodd (CT); Former Senator John Edwards (NC); Former Senator Mike Gravel (AK); Representative Dennis Kucinich (OH); and  Senator Barack Obama (IL);;;;,,,,,,,,,,;;;;;
l;speaker;CLINTON;;,,,,,,,,,,;;;;;;;;;;;
l;speaker;DODD;;,,,,,,,,,,;;;;;;;;;;;
l;speaker;EDWARDS;;,,,,,,,,,,;;;;;;;;;;;
d;speaker;MODERATOR;;,,,,,,,,,,;;;;;;;;;;;
l;speaker;BIDEN;;,,,,,,,,,,;;;;;;;;;;;
l;speaker;KUCINICH;;,,,,,,,,,,;;;;;;;;;;;
l;speaker;GRAVEL;;,,,,,,,,,,;;;;;;;;;;;
w;speaker;OBAMA;;,,,,,,,,,,;;;;;;;;;;;
XXXXXXXXXXX;;;;,,,,,,,,,,;;;;;;;;;;;
Republican Presidential Candidates Debate at the University of Miami;;;;,,,,,,,,,,;;;;;;;;;;;
r;speaker;;;,,,,,,,,,,;;;;;;;;;;;
l;speaker;HUCKABEE;;,,,,,,,,,,;;;;;;;;;;;
r;speaker;None;;,,,,,,,,,,;;;;;;;;;;;
r;speaker;(APPLAUSE);;,,,,,,,,,,;;;;;;;;;;;
r;speaker;(LAUGHTER);;,,,,,,,,,,;;;;;;;;;;;
l;speaker;ROMNEY;;,,,,,,,,,,;;;;;;;;;;;
r;speaker;(AUDIENCE BOOING);;,,,,,,,,,,;;;;;;;;;;;
n;speaker;MCCAIN;;,,,,,,,,,,;;;;;;;;;;;
r;speaker;MODERATOR;;,,,,,,,,,,;;;;;;;;;;;
r;speaker;HUNTER;;,,,,,,,,,,;;;;;;;;;;;
l;speaker;THOMPSON;;,,,,,,,,,,;;;;;;;;;;;
l;speaker;GIULIANI;;,,,,,,,,,,;;;;;;;;;;;
r;speaker;(APPLAUSE) MODERATOR;;,,,,,,,,,,;;;;;;;;;;;
l;speaker;PAUL;;,,,,,,,,,,;;;;;;;;;;;
r;speaker;(COMMERCIAL BREAK);;,,,,,,,,,,;;;;;;;;;;;
XXXXXXXXXXX;;;;,,,,,,,,,,;;;;;;;;;;;
Republican Presidential Candidates Debate in Johnston, Iowa;;;;,,,,,,,,,;;;;;;;;;;;
Former Mayor Rudy Giuliani (New York City); Former Governor Mike Huckabee (AK); Representative Duncan Hunter (CA); Former Ambassador Alan Keyes;  Senator John McCain (AZ); Representative Ron Paul (TX); Former Governor Mitt Romney (MA); Representative Tom Tancredo (CO); and Former Senator Fred Thompson (TN);;;;,,,,,,,,,,;;;
l;speaker;PAUL;;,,,,,,,,,,;;;;;;;;;;;
l;speaker;HUCKABEE;;,,,,,,,,,,;;;;;;;;;;;
l;speaker;ROMNEY;;,,,,,,,,,,;;;;;;;;;;;
l;speaker;HUNTER;;,,,,,,,,,,;;;;;;;;;;;
n;speaker;MCCAIN;;,,,,,,,,,,;;;;;;;;;;;
r;speaker;MODERATOR;;,,,,,,,,,,;;;;;;;;;;;
l;speaker;THOMPSON;;,,,,,,,,,,;;;;;;;;;;;
l;speaker;KEYES;;,,,,,,,,,,;;;;;;;;;;;
l;speaker;TANCREDO;;,,,,,,,,,,;;;;;;;;;;;
l;speaker;GIULIANI;;,,,,,,,,,,;;;;;;;;;;;
r;speaker;WASHBURN;;,,,,,,,,,,;;;;;;;;;;;
XXXXXXXXXXX;;;;,,,,,,,,,,;;;;;;;;;;;
Democratic Presidential Candidates Debate in Johnston, Iowa;;;;,,,,,,,,,;;;;;;;;;;;
Senator Joe Biden (DE); Senator Hillary Clinton (NY); Senator Christoper Dodd (CT); Former Senator John Edwards (NC); Senator Barack Obama (IL) and; Governor Bill Richardson (NM);;;;,,,,,,,,,,;;;;;;
l;speaker;CLINTON;;,,,,,,,,,,;;;;;;;;;;;
l;speaker;DODD;;,,,,,,,,,,;;;;;;;;;;;
l;speaker;EDWARDS;;,,,,,,,,,,;;;;;;;;;;;
d;speaker;MODERATOR;;,,,,,,,,,,;;;;;;;;;;;
l;speaker;BIDEN;;,,,,,,,,,,;;;;;;;;;;;
l;speaker;RICHARDSON;;,,,,,,,,,,;;;;;;;;;;;
d;speaker;WASHBURN;;,,,,,,,,,,;;;;;;;;;;;
w;speaker;OBAMA;;,,,,,,,,,,;;;;;;;;;;;
XXXXXXXXXXX;;;;,,,,,,,,,,;;;;;;;;;;;
Democratic Presidential Candidates Debate in Manchester, New Hampshire;;;;,,,,,,,,,;;;;;;;;;;;
Senator Hillary Clinton (NY); Former Senator John Edwards (NC); Senator Barack Obama (IL) and; Governor Bill Richardson (NM);;;;,,,,,,,,,,;;;;;;;;
l;speaker;SEN. EDWARDS;;,,,,,,,,,,;;;;;;;;;;;
l;speaker;GOV. RICHARDSON;;,,,,,,,,,,;;;;;;;;;;;
d;speaker;MS. STARK;;,,,,,,,,,,;;;;;;;;;;;
d;speaker;MR. SPRADLING;;,,,,,,,,,,;;;;;;;;;;;
l;speaker;SEN. CLINTON;;,,,,,,,,,,;;;;;;;;;;;
w;speaker;SEN. OBAMA;;,,,,,,,,,,;;;;;;;;;;;
d;speaker;BRIAN ROSS, ABC CHIEF INVESTIGATIVE CORRESPONDENT;;,,,,,,,,,;;;;;;;;;;;
d;speaker;TERRY MCCARTHY, ABC BAGHDAD CORRESPONDENT;;,,,,,,,,,;;;;;;;;;;;
d;speaker;MR. GIBSON;;,,,,,,,,,,;;;;;;;;;;;
XXXXXXXXXXX;;;;,,,,,,,,,,;;;;;;;;;;;
Republican Presidential Candidates Debate in Manchester, New Hampshire;;;;,,,,,,,,,;;;;;;;;;;;
Former Mayor Rudy Giuliani (New York City); Former Governor Mike Huckabee (AK); Senator John McCain (AZ); Representative Ron Paul (TX); Former Governor Mitt Romney (MA); and Former Senator Fred Thompson (TN);;;;,,,,,,,,,,;;;;;;
r;speaker;MR. KARL;;,,,,,,,,,,;;;;;;;;;;;
n;speaker;SEN. MCCAIN;;,,,,,,,,,,;;;;;;;;;;;
l;speaker;MAYOR GIULIANI;;,,,,,,,,,,;;;;;;;;;;;
l;speaker;SEN THOMPSON;;,,,,,,,,,,;;;;;;;;;;;
r;speaker;MR. SPRADLING;;,,,,,,,,,,;;;;;;;;;;;
r;speaker;DR. JOHNSON;;,,,,,,,,,,;;;;;;;;;;;
l;speaker;REP. PAUL;;,,,,,,,,,,;;;;;;;;;;;
l;speaker;GOV. HUCKABEE;;,,,,,,,,,,;;;;;;;;;;;
r;speaker;GOV. GEORGE W. BUSH, R-TX;;,,,,,,,,,;;;;;;;;;;;
r;speaker;DIANE SAWYER;;,,,,,,,,,,;;;;;;;;;;;
l;speaker;GOV. ROMNEY;;,,,,,,,,,,;;;;;;;;;;;
r;speaker;MR. GIBSON;;,,,,,,,,,,;;;;;;;;;;;
XXXXXXXXXXX;;;;,,,,,,,,,,;;;;;;;;;;;
Republican Presidential Candidates Forum in Milford, New Hampshire;;;;,,,,,,,,,;;;;;;;;;;;
Former Mayor Rudy Giuliani (New York City); Former Governor Mike Huckabee (AK); Senator John McCain (AZ); Former Governor Mitt Romney (MA); and Former Senator Fred Thompson (TN);;;;,,,,,,,,,,;;;;;;;
r;speaker;NARRATOR;;,,,,,,,,,,;;;;;;;;;;;
r;speaker;WALLACE;;,,,,,,,,,,;;;;;;;;;;;
r;speaker;ANNOUNCER;;,,,,,,,,,,;;;;;;;;;;;
l;speaker;ROMNEY;;,,,,,,,,,,;;;;;;;;;;;
r;speaker;HOST;;,,,,,,,,,,;;;;;;;;;;;
n;speaker;MCCAIN;;,,,,,,,,,,;;;;;;;;;;;
l;speaker;HUCKABEE;;,,,,,,,,,,;;;;;;;;;;;
l;speaker;THOMPSON;;,,,,,,,,,,;;;;;;;;;;;
l;speaker;GIULIANI;;,,,,,,,,,,;;;;;;;;;;;
XXXXXXXXXXX;;;;,,,,,,,,,,;;;;;;;;;;;
Republican Presidential Candidates Debate in Myrtle Beach, South Carolina;;;;,,,,,,,,,;;;;;;;;;;;
Former Mayor Rudy Giuliani (New York City); Former Governor Mike Huckabee (AK); Senator John McCain (AZ); Representative Ron Paul (TX); Former Governor Mitt Romney (MA); and Former Senator Fred Thompson (TN);;;;,,,,,,,,,,;;;;;;
r;speaker;WALLACE;;,,,,,,,,,,;;;;;;;;;;;
l;speaker;ROMNEY;;,,,,,,,,,,;;;;;;;;;;;
n;speaker;MCCAIN;;,,,,,,,,,,;;;;;;;;;;;
l;speaker;HUCKABEE;;,,,,,,,,,,;;;;;;;;;;;
r;speaker;CAMERON;;,,,,,,,,,,;;;;;;;;;;;
l;speaker;THOMPSON;;,,,,,,,,,,;;;;;;;;;;;
l;speaker;GIULIANI;;,,,,,,,,,,;;;;;;;;;;;
l;speaker;PAUL;;,,,,,,,,,,;;;;;;;;;;;
r;speaker;GOLER;;,,,,,,,,,,;;;;;;;;;;;
r;speaker;HUME;;,,,,,,,,,,;;;;;;;;;;;
XXXXXXXXXXX;;;;,,,,,,,,,,;;;;;;;;;;;
Democratic Presidential Candidates Debate in Las Vegas, Nevada;;;;,,,,,,,,,;;;;;;;;;;;
Senator Hillary Clinton (NY); Former Senator John Edwards (NC); and  Senator Barack Obama (IL);;;;,,,,,,,,,,;;;;;;;;;
l;speaker;CLINTON;;,,,,,,,,,,;;;;;;;;;;;
l;speaker;EDWARDS;;,,,,,,,,,,;;;;;;;;;;;
d;speaker;AUDIENCE MEMBER;;,,,,,,,,,,;;;;;;;;;;;
d;speaker;MORALES;;,,,,,,,,,,;;;;;;;;;;;
d;speaker;RUSSERT;;,,,,,,,,,,;;;;;;;;;;;
d;speaker;WILLIAMS;;,,,,,,,,,,;;;;;;;;;;;
w;speaker;OBAMA;;,,,,,,,,,,;;;;;;;;;;;
XXXXXXXXXXX;;;;,,,,,,,,,,;;;;;;;;;;;
Democratic Presidential Candidates Debate in Myrtle Beach, South Carolina;;;;,,,,,,,,,;;;;;;;;;;;
Senator Hillary Clinton (NY); Former Senator John Edwards (NC); and  Senator Barack Obama (IL);;;;,,,,,,,,,,;;;;;;;;;
l;speaker;EDWARDS;;,,,,,,,,,,;;;;;;;;;;;
l;speaker;CLINTON;;,,,,,,,,,,;;;;;;;;;;;
d;speaker;MALVEAUX;;,,,,,,,,,,;;;;;;;;;;;
d;speaker;JOHNS;;,,,,,,,,,,;;;;;;;;;;;
d;speaker;BLITZER;;,,,,,,,,,,;;;;;;;;;;;
w;speaker;OBAMA;;,,,,,,,,,,;;;;;;;;;;;
XXXXXXXXXXX;;;;,,,,,,,,,,;;;;;;;;;;;
Republican Presidential Candidates Debate in Boca Raton, Florida;;;;,,,,,,,,,;;;;;;;;;;;
Former Mayor Rudy Giuliani (New York City); Former Governor Mike Huckabee (AK); Senator John McCain (AZ); Representative Ron Paul (TX); and  Former Governor Mitt Romney (MA);;;;,,,,,,,,,,;;;;;;;
r;speaker;MR. TASH;;,,,,,,,,,,;;;;;;;;;;;
r;speaker;MR. RUSSERT;;,,,,,,,,,,;;;;;;;;;;;
l;speaker;ROMNEY;;,,,,,,,,,,;;;;;;;;;;;
n;speaker;MCCAIN;;,,,,,,,,,,;;;;;;;;;;;
l;speaker;HUCKABEE;;,,,,,,,,,,;;;;;;;;;;;
r;speaker;MR. WILLIAMS;;,,,,,,,,,,;;;;;;;;;;;
l;speaker;GIULIANI;;,,,,,,,,,,;;;;;;;;;;;
l;speaker;PAUL;;,,,,,,,,,,;;;;;;;;;;;
XXXXXXXXXXX;;;;,,,,,,,,,,;;;;;;;;;;;
Republican Presidential Candidates Debate in Simi Valley, California;;;;,,,,,,,,,;;;;;;;;;;;
Former Governor Mike Huckabee (AK); Senator John McCain (AZ); Representative Ron Paul (TX); and  Former Governor Mitt Romney (MA);;;;,,,,,,,,,,;;;;;;;;
r;speaker;VANDEHEI;;,,,,,,,,,,;;;;;;;;;;;
r;speaker;COOPER;;,,,,,,,,,,;;;;;;;;;;;
l;speaker;ROMNEY;;,,,,,,,,,,;;;;;;;;;;;
r;speaker;SEN. MR;;,,,,,,,,,,;;;;;;;;;;;
n;speaker;MCCAIN;;,,,,,,,,,,;;;;;;;;;;;
l;speaker;HUCKABEE;;,,,,,,,,,,;;;;;;;;;;;
r;speaker;HOOK;;,,,,,,,,,,;;;;;;;;;;;
r;speaker;AUDIENCE MEMBERS;;,,,,,,,,,,;;;;;;;;;;;
l;speaker;PAUL;;,,,,,,,,,,;;;;;;;;;;;
XXXXXXXXXXX;;;;,,,,,,,,,,;;;;;;;;;;;
Democratic Presidential Candidates Debate in Los Angeles, California;;;;,,,,,,,,,;;;;;;;;;;;
Senator Hillary Clinton (NY); and Senator Barack Obama (IL);;;;,,,,,,,,,,;;;;;;;;;;
l;speaker;CLINTON;;,,,,,,,,,,;;;;;;;;;;;
d;speaker;BLITZER;;,,,,,,,,,,;;;;;;;;;;;
w;speaker;SEN. OBAMA;;,,,,,,,,,,;;;;;;;;;;;
d;speaker;MCMANUS;;,,,,,,,,,,;;;;;;;;;;;
d;speaker;CUMMINGS;;,,,,,,,,,,;;;;;;;;;;;
d;speaker;OBAMA;;,,,,,,,,,,;;;;;;;;;;;
XXXXXXXXXXX;;;;,,,,,,,,,,;;;;;;;;;;;
Democratic Presidential Candidates Debate at the University of Texas in Austin;;;;,,,,,,,,,,;;;;;;;;;;;
Senator Hillary Clinton (NY); and Senator Barack Obama (IL);;;;,,,,,,,,,,;;;;;;;;;;
d;speaker;MR. RAMOS;;,,,,,,,,,,;;;;;;;;;;;
l;speaker;SEN. CLINTON;;,,,,,,,,,,;;;;;;;;;;;
w;speaker;SEN. OBAMA;;,,,,,,,,,,;;;;;;;;;;;
d;speaker;MS. BROWN;;,,,,,,,,,,;;;;;;;;;;;
d;speaker;MR. KING;;,,,,,,,,,,;;;;;;;;;;;
XXXXXXXXXXX;;;;,,,,,,,,,,;;;;;;;;;;;
Democratic Presidential Candidates Debate at Cleveland State University;;;;,,,,,,,,,,;;;;;;;;;;;
Senator Hillary Clinton (NY); and Senator Barack Obama (IL);;;;,,,,,,,,,,;;;;;;;;;;
l;speaker;CLINTON;;,,,,,,,,,,;;;;;;;;;;;
w;speaker;OBAMA;;,,,,,,,,,,;;;;;;;;;;;
d;speaker;WILLIAMS;;,,,,,,,,,,;;;;;;;;;;;
d;speaker;RUSSERT;;,,,,,,,,,,;;;;;;;;;;;
XXXXXXXXXXX;;;;,,,,,,,,,,;;;;;;;;;;;
Democratic Presidential Candidates Debate in Philadelphia;;;;,,,,,,,,,,;;;;;;;;;;;
Senator Hillary Clinton (NY); and Senator Barack Obama (IL);;;;,,,,,,,,,,;;;;;;;;;;
l;speaker;SENATOR CLINTON;;,,,,,,,,,,;;;;;;;;;;;
w;speaker;SENATOR OBAMA;;,,,,,,,,,,;;;;;;;;;;;
d;speaker;Q;;,,,,,,,,,,;;;;;;;;;;;
d;speaker;AUDIENCE MEMBER;;,,,,,,,,,,;;;;;;;;;;;
d;speaker;STEPHANOPOULOS;;,,,,,,,,,,;;;;;;;;;;;
d;speaker;GIBSON;;,,,,,,,,,,;;;;;;;;;;;
XXXXXXXXXXX;;;;,,,,,,,,,,;;;;;;;;;;;
Presidential Debate at the University of Mississippi in Oxford;;;;,,,,,,,,,,;;;;;;;;;;;
t;speaker;LEHRER;;,,,,,,,,,,;;;;;;;;;;;
t;speaker;None;;,,,,,,,,,,;;;;;;;;;;;
n;speaker;MCCAIN;;,,,,,,,,,,;;;;;;;;;;;
w;speaker;OBAMA;;,,,,,,,,,,;;;;;;;;;;;
XXXXXXXXXXX;;;;,,,,,,,,,,;;;;;;;;;;;
Vice-Presidential Debate at Washington University in St. Louis;;;;,,,,,,,,,,;;;;;;;;;;;
l;speaker;BIDEN;;,,,,,,,,,,;;;;;;;;;;;
t;speaker;None;;,,,,,,,,,,;;;;;;;;;;;
t;speaker;IFILL;;,,,,,,,,,,;;;;;;;;;;;
l;speaker;PALIN;;,,,,,,,,,,;;;;;;;;;;;
XXXXXXXXXXX;;;;,,,,,,,,,,;;;;;;;;;;;
Presidential Debate at Belmont University in Nashville, Tennessee;;;;,,,,,,,,,;;;;;;;;;;;
t;speaker;QUESTION;;,,,,,,,,,,;;;;;;;;;;;
t;speaker;None;;,,,,,,,,,,;;;;;;;;;;;
n;speaker;MCCAIN;;,,,,,,,,,,;;;;;;;;;;;
t;speaker;BROKAW;;,,,,,,,,,,;;;;;;;;;;;
w;speaker;OBAMA;;,,,,,,,,,,;;;;;;;;;;;
XXXXXXXXXXX;;;;,,,,,,,,,,;;;;;;;;;;;
Presidential Debate at Hofstra University in Hempstead, New York;;;;,,,,,,,,,;;;;;;;;;;;
t;speaker;None;;,,,,,,,,,,;;;;;;;;;;;
w;speaker;OBAMA;;,,,,,,,,,,;;;;;;;;;;;
t;speaker;SCHIEFFER;;,,,,,,,,,,;;;;;;;;;;;
n;speaker;MCCAIN;;,,,,,,,,,,;;;;;;;;;;;
XXXXXXXXXXX;;;;,,,,,,,,,,;;;;;;;;;;;
Republican Candidates Debate at Saint Anselm College in Manchester, New Hampshire;;;;,,,,,,,,,;;;;;;;;;;;
Representative Michele Bachmann (MN); Herman Cain (GA); Former Speaker of the House Newt Gingrich (GA); Representative Ron Paul (TX); Former Governor Tim Pawlenty (MN); Former Governor Mitt Romney (MA); and Former Senator Rick Santorum (PA);;;;,,,,,,,,,,;;;;;
r;speaker;KING;;,,,,,,,,,,;;;;;;;;;;;
r;speaker;UNKNOWN;;,,,,,,,,,,;;;;;;;;;;;
l;speaker;SANTORUM;;,,,,,,,,,,;;;;;;;;;;;
n;speaker;ROMNEY;;,,,,,,,,,,;;;;;;;;;;;
r;speaker;Q;;,,,,,,,,,,;;;;;;;;;;;
r;speaker;MODERATOR;;,,,,,,,,,,;;;;;;;;;;;
l;speaker;BACHMANN;;,,,,,,,,,,;;;;;;;;;;;
r;speaker;JOHN FAHEY, NEW HAMPSHIRE UNION LEADER;;,,,,,,,,,;;;;;;;;;;;
l;speaker;CAIN;;,,,,,,,,,,;;;;;;;;;;;
l;speaker;PAWLENTY;;,,,,,,,,,,;;;;;;;;;;;
l;speaker;PAUL;;,,,,,,,,,,;;;;;;;;;;;
r;speaker;JOHN;;,,,,,,,,,,;;;;;;;;;;;
l;speaker;GINGRICH;;,,,,,,,,,,;;;;;;;;;;;
XXXXXXXXXXX;;;;,,,,,,,,,,;;;;;;;;;;;
Republican Presidential Candidates Debate in Ames, Iowa;;;;,,,,,,,,,;;;;;;;;;;;
Representative Michele Bachmann (MN); Herman Cain (GA); Former Speaker of the House Newt Gingrich (GA); Former Governor Jon Huntsman (UT); Representative Ron Paul (TX); Former Governor Tim Pawlenty (MN); Former Governor Mitt Romney (MA); and Former Senator Rick Santorum (PA);;;;,,,,,,,,,,;;;;
r;speaker;(UNKNOWN);;,,,,,,,,,,;;;;;;;;;;;
r;speaker;BAIER;;,,,,,,,,,,;;;;;;;;;;;
r;speaker;WALLACE;;,,,,,,,,,,;;;;;;;;;;;
r;speaker;QUESTION;;,,,,,,,,,,;;;;;;;;;;;
l;speaker;HUNTSMAN;;,,,,,,,,,,;;;;;;;;;;;
